SAMPLE NAME,Nnet,Cnet ,ROIAREA,ROIDIAM
F4-2,3.61144E-05,0.039057589,0.9750366,1.114206
F4-2,0.000602717,0.035194645,0.9475708,1.098401
F4-2,0.000775973,0.025600299,1.043701,1.152771
F4-2,-7.68098E-05,0.021899703,0.7003784,0.9443249
F4-2,0.000219479,0.03056659,1.18103,1.226268
F4-2,0.000372708,0.030533027,0.8651733,1.049558
F4-2,0.000326733,0.024813144,0.9613037,1.106332
F4-2,0.000490787,0.01901525,1.0849,1.175303
F4-2,6.73509E-05,0.028007075,1.18103,1.226268
F4-2,0.000163966,0.026636311,0.9750366,1.114206
F4-2,0.000284563,0.024133676,1.18103,1.226268
F4-2,0.000995317,0.028557906,1.057434,1.160331
F4-2,0.000524475,0.013064148,1.222229,1.247474
F4-2,0.000160829,0.032130958,0.7553101,0.9806582
F4-2,0.00039827,0.010314791,0.769043,0.9895331
F4-2,0.000348058,0.022430251,0.6317139,0.8968406
F4-2,0.000933687,0.01868266,0.7827759,0.9983292
F4-2,0.000404647,0.01642631,1.469421,1.367818
F4-2,0.000584592,0.01589287,0.604248,0.8771274
F4-2,0.000101342,0.020774904,0.617981,0.8870388
F4-2,5.75037E-05,0.024327176,0.7003784,0.9443249
F4-2,0.000654651,0.015793134,0.8239746,1.024264
F4-2,-6.02314E-05,0.018031959,0.7003784,0.9443249
F4-2,0.000567709,0.003702602,0.5218506,0.8151324
F4-2,0.000241451,0.021396747,0.5905151,0.8671027
F4-2,0.000875032,0.009561579,0.5081177,0.8043354
F4-2,0.001451116,0.023577079,0.6591797,0.9161297
F4-2,0.00011856,0.015638214,0.9750366,1.114206
F4-2,0.000420813,0.016607014,0.7278442,0.962663
F4-2,0.000848776,0.011093505,0.604248,0.8771274
F4-2,0.000571642,0.013842765,0.4394531,0.7480168
F4-3,-0.000250204,0.292649985,1.74408,1.490178
F4-3,0.000201765,0.149370778,1.74408,1.490178
F4-3,0.000838479,0.148329007,1.853943,1.536396
F4-3,9.43856E-06,0.183676412,1.290894,1.282036
F4-3,0.000377482,0.141951133,0.7965088,1.007048
F4-3,0.000391219,0.131660835,2.018738,1.603227
F4-3,0.000281757,0.119668055,1.675415,1.460549
F4-3,0.000792624,0.14169292,0.9887695,1.122025
F4-3,9.01746E-05,0.114450787,0.8651733,1.049558
F4-3,0.000144682,0.163739267,1.579285,1.41803
F4-3,0.000437768,0.19772882,1.716614,1.478398
F4-3,0.000787046,0.073729307,1.139832,1.20469
F4-3,0.000753431,0.075622669,1.139832,1.20469
F4-3,0.000698669,0.118043301,0.4806519,0.7822946
F4-3,0.000301853,0.199620274,0.6729126,0.9256235
F4-3,0.000144443,0.149102343,1.139832,1.20469
F4-3,0.000426911,0.181391399,1.194763,1.233377
F4-3,0.000353776,0.146555086,0.7141113,0.953538
F4-3,0.000944936,0.004669779,0.453186,0.7596146
F5-1,0.001157273,0.021390344,0.4943848,0.7933916
F5-1,0.00488539,0.098545063,1.620483,1.436406
F5-1,0.005305451,0.057591551,0.7141113,0.953538
F5-1,0.004607658,0.091962031,2.59552,1.817888
F5-1,0.002937159,0.069713654,1.263428,1.268324
F5-1,0.006086246,0.092431704,0.3982544,0.7120907
F5-1,0.003417096,0.112578721,1.785278,1.507676
F5-1,0.006825802,0.027493048,0.7278442,0.962663
F5-1,0.006789138,0.067173903,1.538086,1.399411
F5-1,0.003003689,0.092572471,2.114868,1.640955
F5-1,0.004912072,0.107770526,1.400757,1.335477
F5-1,0.004093278,0.095482358,1.867676,1.542076
F5-1,0.004028911,0.119224584,1.387024,1.328914
F5-1,0.006699053,0.098912978,2.252197,1.693395
F5-1,0.003250996,0.119045711,1.579285,1.41803
F5-1,0.000351796,0.088637986,0.2197266,0.5289277
F5-1,0.003554074,0.100160877,1.441956,1.354974
F5-1,0.001088886,0.092131574,2.677917,1.846518
F5-1,0.004743381,0.08552214,1.359558,1.315691
F5-1,0.003528079,0.095637097,3.076172,1.979066
F5-1,0.002992008,0.088355284,0.8926392,1.066088
F5-1,0.006106357,0.089629003,1.235962,1.254462
F5-1,0.005211299,0.126316979,0.3158569,0.6341621
F5-1,0.005509549,0.069761706,1.496887,1.380542
F5-1,0.005174676,0.075309567,1.730347,1.4843
F5-1,0.0043258,0.1419769,1.538086,1.399411
F5-1,0.007762133,0.097183729,2.018738,1.603227
F5-1,0.000706227,0.091682603,0.8514404,1.041195
F5-1,0.006585322,0.091512961,0.5355835,0.8257881
F5-1,0.010177149,0.089674677,1.222229,1.247474
F5-1,0.01353366,0.062463458,1.60675,1.430307
F5-1,0.012535147,0.026922717,1.222229,1.247474
F5-1,0.005988278,0.1020608,0.6454468,0.9065365
F5-1,0.007885086,0.036986412,0.9475708,1.098401
F5-1,0.008242474,0.050810737,1.359558,1.315691
F5-1,0.006233969,0.088579333,0.4669189,0.7710381
F5-1,0.00721552,0.005027906,0.8377075,1.032764
F5-1,0.001858244,-0.005009224,0.604248,0.8771274
F5-1,0.00106608,0.068719601,0.7415771,0.9717023
F5-1,0.000465481,0.035586236,0.6866455,0.9350209
F5-1,0.001575498,0.034022311,0.3295898,0.6478015
F5-1,0.017245195,0.046914869,1.002502,1.12979
F5-1,0.000451802,0.160870007,1.057434,1.160331
F5-1,0.000286235,0.096546523,1.524353,1.39315
F5-1,0.000199382,0.065876772,0.7415771,0.9717023
F5-1,0.000397435,-0.006634439,0.617981,0.8870388
F5-1,0.000672289,0.084610011,0.9338379,1.090412
F5-1,0.000226648,0.087965961,0.7965088,1.007048
F5-1,0.000765996,0.069528107,0.8926392,1.066088
F5-1,0.001609481,0.039688191,0.5905151,0.8671027
F5-1,0.001011487,0.085213772,0.4257202,0.7362362
F5-1,0.000189132,0.039700375,0.3570557,0.6742532
F5-1,0.000522448,0.068895412,1.496887,1.380542
F5-1,0.000769634,0.043984324,1.332092,1.302333
F5-1,0.000275294,0.159615237,0.5767822,0.8569608
F5-1,0.001236107,0.033837796,0.3982544,0.7120907
F5-1,0.000839488,0.067888008,0.5218506,0.8151324
F5-1,0.000252186,0.064445131,0.604248,0.8771274
F5-1,0.000277429,0.196571484,1.565552,1.411851
F5-1,0.004045558,-0.005058375,1.167297,1.219118
F5-1,0.00379398,-0.004795763,0.604248,0.8771274
F5-1,0.000375526,0.100885408,0.8926392,1.066088
F5-1,-0.000247535,0.074708142,0.302124,0.6202227
F5-1,0.000624985,0.010349437,0.3982544,0.7120907
F5-1,0.000678445,0.009675388,0.2883911,0.6059628
F5-1,0.000396728,-0.001434649,1.41449,1.342008
F5-1,0.001293882,-0.008580903,0.9750366,1.114206
F5-1,0.000449955,0.044074478,1.057434,1.160331
F5-1,0.000175666,-0.004071716,0.769043,0.9895331
F5-1,0.000539572,-0.001428857,0.5493164,0.8363082
F5-1,0.000299903,-0.002802589,1.771545,1.501866
F5-1,0.000169321,-0.001325433,1.771545,1.501866
F5-1,0.000687241,-0.0023322,1.071167,1.167841
F5-1,0.000165007,-0.004531041,1.455688,1.361411
F5-1,0.00066173,-0.000280417,0.7141113,0.953538
F5-1,0.000297501,-0.000246893,1.455688,1.361411
F5-1,0.000218289,0.06233862,0.3433228,0.6611596
F5-1,0.000356061,-0.003560626,1.029968,1.145162
F5-1,0.000166239,-0.008026214,0.5081177,0.8043354
F5-1,0.00053916,-0.005486953,0.5081177,0.8043354
F5-1,0.000669399,-0.002852151,0.2197266,0.5289277
F5-1,0.000344205,-0.005348615,0.3982544,0.7120907
F5-1,0.000101579,-0.005227057,0.604248,0.8771274
F5-1,0.000262393,0.035472769,0.2334595,0.5452062
F5-2,0.00042613,0.048598252,2.018738,1.603227
F5-2,0.000500913,0.039592885,1.194763,1.233377
F5-2,0.000468551,0.039678894,1.441956,1.354974
F5-2,0.000649066,0.038162839,1.977539,1.586783
F5-2,0.001547724,0.009388519,1.043701,1.152771
F5-2,0.000456217,0.032600937,1.194763,1.233377
F5-2,0.000566217,0.028742327,0.3982544,0.7120907
F5-2,0.000536304,0.028725442,0.4943848,0.7933916
F5-2,0.00041112,0.028156636,1.0849,1.175303
F5-2,0.000267443,0.030448631,0.7553101,0.9806582
F5-2,0.000481981,0.033600478,1.387024,1.328914
F5-2,0.000692408,0.026164425,0.9750366,1.114206
F5-2,0.000326758,0.033478513,1.565552,1.411851
F5-2,0.00049585,0.031781619,0.9750366,1.114206
F5-2,-0.000132884,0.048378377,0.2883911,0.6059628
F5-2,4.79434E-05,0.044845075,0.6591797,0.9161297
F5-2,0.00045722,0.04314115,0.9063721,1.074257
F5-2,0.001031524,0.028732868,1.029968,1.145162
F5-2,0.000176258,0.031216746,1.524353,1.39315
F5-2,4.49448E-05,0.019308206,0.9475708,1.098401
F5-2,0.000258806,0.026882742,1.18103,1.226268
F5-2,0.000579452,0.035479617,1.304626,1.288837
F5-2,-0.000144629,0.033297357,0.5081177,0.8043354
F5-2,0.000151985,0.026123201,0.8514404,1.041195
F5-2,0.000484877,0.024919236,1.387024,1.328914
F5-2,0.000605644,0.018225674,0.3845215,0.6997056
F5-2,0.000151155,0.025035846,1.332092,1.302333
F5-2,0.000231748,0.034903767,1.098633,1.182718
F5-2,0.000378354,0.024115253,0.6591797,0.9161297
F5-2,0.000525278,0.033971216,1.41449,1.342008
F5-2,0.000816359,0.024343468,0.8102417,1.015693
F5-2,0.000228794,0.031930166,1.290894,1.282036
F5-2,0.000757913,0.030584815,0.151062,0.4385637
F5-2,0.000702969,0.023306535,0.9613037,1.106332
F5-2,0.000486107,0.028766888,1.249695,1.261412
F5-2,0.000397401,0.025795746,0.7553101,0.9806582
F5-2,0.000418114,0.025253427,1.400757,1.335477
F5-2,0.00021435,0.036561557,0.3707886,0.6870973
F5-2,0.000346983,0.018123838,1.235962,1.254462
F5-2,0.000404208,0.016452894,0.7827759,0.9983292
F5-2,0.000835012,0.032621637,0.1785278,0.476769
F5-2,0.000224646,0.025390486,0.2471924,0.5610126
F5-2,0.000697345,0.017389241,0.7278442,0.962663
F5-2,0.000315533,0.027450505,0.4257202,0.7362362
F5-2,0.000592378,0.013672617,0.8377075,1.032764
F5-2,0.000292072,0.012810905,0.6454468,0.9065365
F5-2,0.000707957,0.024321132,0.6591797,0.9161297
F5-2,0.000727171,0.027224216,1.126099,1.197411
F5-2,0.001378233,0.026004843,0.7141113,0.953538
F5-2,0.000628386,0.024804744,1.057434,1.160331
F5-2,0.000962186,0.019570414,0.9887695,1.122025
F5-2,0.000323257,0.013612564,0.6866455,0.9350209
F5-2,0.000408078,0.023835679,1.167297,1.219118
F5-2,0.001128566,0.02568939,0.4943848,0.7933916
F5-2,0.000579027,0.02080332,0.8651733,1.049558
F5-2,0.000636926,0.014534655,0.5355835,0.8257881
F5-2,0.000756725,0.02420633,1.400757,1.335477
F5-2,0.000777673,0.021423931,0.9475708,1.098401
F5-2,0.000172654,0.012057899,0.5905151,0.8671027
F5-2,0.000963281,0.029530736,1.208496,1.240445
F5-2,0.000423105,0.011466522,0.7553101,0.9806582
F5-2,0.000601953,0.017925062,0.8514404,1.041195
F5-2,0.000724475,0.015937782,0.5218506,0.8151324
F5-2,0.000737008,0.015471989,0.8239746,1.024264
F5-2,0.00131478,0.020463399,0.453186,0.7596146
F5-2,0.000440652,0.010603132,0.6729126,0.9256235
F5-2,0.000435612,0.019498058,0.8926392,1.066088
F5-2,0.000568212,0.011199558,0.453186,0.7596146
F5-2,0.00026773,0.007184837,0.7965088,1.007048
F5-2,0.000473608,0.015769925,0.604248,0.8771274
F5-2,0.000615109,0.023020592,0.4394531,0.7480168
F5-2,0.00050549,0.007675908,0.6454468,0.9065365
F5-2,0.001107252,0.026385731,0.453186,0.7596146
F5-2,0.00035684,-0.002517502,0.4669189,0.7710381
F5-2,0.000391984,0.012303719,0.4943848,0.7933916
F5-2,0.00049494,0.004710409,0.8102417,1.015693
F5-2,0.000867156,0.006695915,0.4119873,0.7242641
F5-2,0.000646033,0.007268641,0.5905151,0.8671027
F5-2,0.000125837,0.00965352,0.7827759,0.9983292
F5-2,0.000504406,0.039811116,1.867676,1.542076
F5-2,0.00039263,0.04065887,2.664185,1.841778
F5-2,0.000639391,0.042650527,1.647949,1.448528
F5-2,0.000364729,0.033218883,1.647949,1.448528
F5-2,0.00048935,0.056550379,0.617981,0.8870388
F5-2,0.000301296,0.044279483,1.235962,1.254462
F5-2,0.00058721,0.040182534,1.043701,1.152771
F5-2,0.000169376,0.039842572,0.3295898,0.6478015
F5-2,0.00036525,0.041343555,0.9887695,1.122025
F5-2,0.000412966,0.035277823,1.071167,1.167841
F5-2,0.000488227,0.03741326,1.702881,1.472472
F5-2,0.000513857,0.031795822,0.4394531,0.7480168
F5-2,0.000279336,0.034554591,0.9475708,1.098401
F5-2,0.000892207,0.034758095,1.620483,1.436406
F5-2,0.000599254,0.032882667,1.277161,1.275199
F5-2,0.000597059,0.025242333,1.167297,1.219118
F5-2,0.000301159,0.036693777,1.071167,1.167841
F5-2,0.00016387,0.027639569,0.9750366,1.114206
F5-2,0.00068137,0.039029342,0.2883911,0.6059628
F5-2,0.000866865,0.034344077,1.524353,1.39315
F5-2,0.000206139,0.02653276,1.043701,1.152771
F5-2,0.000373674,0.02631891,1.496887,1.380542
F5-2,0.000474917,0.02654777,0.8926392,1.066088
F5-2,0.000741009,0.028095768,1.483154,1.374195
F5-2,0.000500665,0.022599328,1.098633,1.182718
F5-2,0.000134706,0.02411864,0.2471924,0.5610126
F5-2,0.000610836,0.023605913,1.332092,1.302333
F5-2,0.000456289,0.020776414,1.029968,1.145162
F5-2,-1.60528E-05,0.020008247,0.1922607,0.4947666
F5-2,0.000314705,0.024415293,0.9338379,1.090412
F5-2,0.000134034,0.019300076,0.7003784,0.9443249
F5-2,8.81352E-05,0.01517402,0.6454468,0.9065365
F5-2,0.001154777,0.020764803,0.8926392,1.066088
F5-2,0.000381518,0.024009176,0.8239746,1.024264
F5-2,0.000768835,0.022561624,0.453186,0.7596146
F5-2,0.000287848,0.030817408,0.3433228,0.6611596
F5-2,0.001132054,0.028413002,0.5493164,0.8363082
F5-2,0.000785964,0.029961654,0.7553101,0.9806582
F5-2,0.000472083,0.022068277,0.7553101,0.9806582
F5-2,0.000354781,0.019318705,0.4669189,0.7710381
F5-2,0.000570205,0.010846781,0.8651733,1.049558
F5-2,4.77269E-05,0.018533982,0.920105,1.082365
F5-2,0.00016336,0.015984017,1.029968,1.145162
F5-2,0.0005831,0.011188799,0.9613037,1.106332
F5-2,0.000379679,0.021832098,0.4943848,0.7933916
F5-2,0.000297504,0.017128801,1.290894,1.282036
F5-2,0.000155902,0.015689944,0.9887695,1.122025
F5-2,0.000155475,0.016958118,0.3158569,0.6341621
F5-2,0.000208849,0.008624698,0.3845215,0.6997056
F5-2,0.000580537,0.026528212,0.4394531,0.7480168
F5-2,5.22185E-05,0.017064807,0.7553101,0.9806582
F5-2,0.000344528,0.018292891,0.5905151,0.8671027
F5-2,0.000783411,0.013853926,0.5081177,0.8043354
F5-2,0.000893837,0.015928384,1.057434,1.160331
F5-2,0.000226915,0.016725835,0.617981,0.8870388
F5-2,0.000728584,0.016313654,0.8377075,1.032764
F5-2,0.000810759,0.025959147,0.5355835,0.8257881
F5-2,-4.47453E-05,0.021452837,0.5905151,0.8671027
F5-2,0.000227407,0.011610455,0.1647949,0.4580649
F5-2,0.000621475,0.020103412,0.7003784,0.9443249
F5-2,0.0003979,0.019190376,0.3707886,0.6870973
F5-2,0.000830426,0.022157693,0.4943848,0.7933916
F5-2,5.92153E-06,0.020284205,0.6454468,0.9065365
F5-2,0.00101854,0.009436141,0.8514404,1.041195
F5-2,0.000365449,0.016137299,0.7415771,0.9717023
F5-2,0.000164541,0.025301662,0.4806519,0.7822946
F5-2,0.000265557,0.006899702,0.5218506,0.8151324
F5-2,0.000462879,0.012883374,0.2197266,0.5289277
F5-2,0.001220124,0.022116454,0.3158569,0.6341621
F5-2,0.000458166,0.014297808,0.1922607,0.4947666
F5-2,0.00065903,0.008392076,0.5081177,0.8043354
F5-3,0.000974043,0.054728709,1.332092,1.302333
F5-3,0.000392811,0.073642349,1.153564,1.211926
F5-3,0.000541814,0.082112441,0.6454468,0.9065365
F5-3,0.000729754,0.070623761,0.9475708,1.098401
F5-3,0.001025967,0.027207929,0.7278442,0.962663
F5-3,0.000625247,0.032674335,0.3158569,0.6341621
F5-3,0.000533849,0.063555028,0.8239746,1.024264
F5-3,0.001649721,0.022643487,1.387024,1.328914
F5-3,0.000943994,0.029589257,0.9887695,1.122025
F5-3,0.000299857,0.065157069,0.5355835,0.8257881
F5-3,0.001128476,0.02530948,0.8102417,1.015693
F5-3,0.000780489,0.023671307,0.4806519,0.7822946
F5-3,0.000329946,0.071541311,1.387024,1.328914
F5-3,0.000228328,0.065870566,0.7827759,0.9983292
F5-3,0.000444284,0.035057589,0.4943848,0.7933916
F5-3,-7.88755E-05,0.035388664,0.3982544,0.7120907
F5-3,0.000710582,0.010418903,0.6729126,0.9256235
F5-3,4.16398E-05,0.077315422,0.7827759,0.9983292
F5-3,0.00106697,0.013060166,0.6591797,0.9161297
F5-3,0.000454183,0.047281779,0.453186,0.7596146
F5-3,0.001709107,0.01745786,0.5081177,0.8043354
F5-3,0.000167011,0.011934276,0.7827759,0.9983292
F5-3,0.000481927,0.0441432,0.8514404,1.041195
F5-3,0.000429966,0.046164899,0.604248,0.8771274
F5-3,0.000237566,0.038939584,0.8239746,1.024264
F5-3,0.000360509,0.04568307,0.9613037,1.106332
F5-3,0.000969124,0.031757644,0.5905151,0.8671027
F5-3,0.000852218,0.014185653,0.2471924,0.5610126
F5-3,7.60201E-05,0.042999882,0.4257202,0.7362362
F5-3,0.000858833,0.013913841,0.5355835,0.8257881
F5-3,0.002788153,0.020072952,0.2883911,0.6059628
F5-3,0.001035351,0.043102304,1.853943,1.536396
F5-3,0.000459769,0.056609661,1.057434,1.160331
F5-3,0.000294449,0.031530775,1.318359,1.295603
F5-3,0.000374621,0.049777724,0.9750366,1.114206
F5-3,6.09404E-05,0.037722466,1.016235,1.137502
F5-3,0.000429388,0.063209875,0.7141113,0.953538
F5-3,0.000769565,0.016692582,1.496887,1.380542
F5-3,0.000365373,0.07068695,0.9338379,1.090412
F5-3,0.000588686,0.013859673,0.8514404,1.041195
F5-3,0.001113977,0.024859672,1.455688,1.361411
F5-3,0.000864326,0.035075705,1.153564,1.211926
F5-3,0.002080376,0.022767948,0.302124,0.6202227
F5-3,0.000557174,0.042328763,1.153564,1.211926
F5-3,0.000654256,0.033036381,0.9613037,1.106332
F5-3,0.000650712,0.042673021,0.8514404,1.041195
F5-3,0.000535023,0.021141682,0.3845215,0.6997056
F5-3,0.000364672,0.029497109,0.4943848,0.7933916
F5-3,0.00019521,0.026300695,0.4669189,0.7710381
F5-4,0.000687851,0.043674594,1.139832,1.20469
F5-4,0.001391673,0.036622882,0.9887695,1.122025
F5-4,0.001014727,0.043029035,1.153564,1.211926
F5-4,0.000810795,0.026374302,0.8926392,1.066088
F5-4,0.000600317,0.025791621,0.8102417,1.015693
F5-4,0.001004689,0.029559231,0.4669189,0.7710381
F5-4,0.000584388,0.020707104,0.6591797,0.9161297
F5-4,0.00084478,0.039053675,0.6866455,0.9350209
F5-4,0.00139303,0.026945185,0.2197266,0.5289277
F5-4,0.000267317,0.02303406,0.6317139,0.8968406
F5-4,0.001312865,0.046268112,2.348328,1.729157
F5-4,0.000954481,0.032814651,1.016235,1.137502
F5-4,0.000321336,0.040270414,1.716614,1.478398
F5-4,0.000431668,0.042848617,1.18103,1.226268
F5-4,0.000312845,0.031499166,1.002502,1.12979
F5-4,0.000886785,0.039994349,0.4257202,0.7362362
F5-4,0.001351486,0.040068862,0.5081177,0.8043354
F5-4,0.0009971,0.020973197,1.290894,1.282036
F5-4,0.001032,0.018008599,0.8377075,1.032764
F5-4,0.001115301,0.030470945,0.5905151,0.8671027
F5-4,0.000691016,0.041715783,0.7965088,1.007048
F5-4,0.000183191,0.015779985,1.002502,1.12979
F6-1,7.80413E-05,0.104492687,2.911377,1.925326
F6-1,8.90838E-05,0.115780626,1.455688,1.361411
F6-1,0.000275527,0.133862983,0.6866455,0.9350209
F6-1,-0.000347361,0.073022872,0.4119873,0.7242641
F6-1,0.000369107,0.071618286,1.359558,1.315691
F6-1,0.000447365,0.078866291,0.4257202,0.7362362
F6-1,-0.000221844,0.065312417,0.7003784,0.9443249
F6-1,0.000190854,0.073379941,1.071167,1.167841
F6-1,-0.00014923,0.077889943,1.071167,1.167841
F6-1,3.88928E-05,0.108539454,2.101135,1.635619
F6-1,0.000183096,0.071214622,0.920105,1.082365
F6-1,1.95851E-05,0.073274595,1.496887,1.380542
F6-1,0.000304315,0.059432966,0.5493164,0.8363082
F6-1,-4.79077E-05,0.063361578,0.604248,0.8771274
F6-1,0.000148326,0.069651581,1.098633,1.182718
F6-1,-6.5694E-05,0.06695004,0.8239746,1.024264
F6-1,-4.47374E-05,0.062564757,1.016235,1.137502
F6-1,0.000717317,0.054876662,0.6866455,0.9350209
F6-1,4.10122E-05,0.066452251,1.112366,1.190087
F6-1,-0.000223966,0.074751849,1.071167,1.167841
F6-1,0.000892393,0.056763313,1.18103,1.226268
F6-1,0.001124942,0.057851127,0.1647949,0.4580649
F6-1,-3.80719E-05,0.024287015,0.4669189,0.7710381
F6-1,0.000315081,0.058388763,0.920105,1.082365
F6-1,0.000223791,0.048824701,1.071167,1.167841
F6-1,0.000135936,0.048617719,0.4257202,0.7362362
F6-1,0.000339976,0.05287918,0.4943848,0.7933916
F6-1,0.000359672,0.053994299,0.1785278,0.476769
F6-1,-7.45452E-05,0.065022941,0.769043,0.9895331
F6-1,-0.000102029,0.060319441,0.8789063,1.057855
F6-1,8.99366E-06,0.03589904,1.290894,1.282036
F6-1,0.000144626,0.05036152,1.016235,1.137502
F6-1,0.000408287,0.020239001,0.6729126,0.9256235
F6-1,0.008602485,0.031454717,0.8514404,1.041195
F6-1,0.000381945,0.054447334,0.6729126,0.9256235
F6-1,0.000473055,0.029339372,0.920105,1.082365
F6-1,0.000618843,0.040476555,0.8102417,1.015693
F6-1,0.000388439,0.035723656,0.4394531,0.7480168
F6-1,1.58414E-05,0.050074109,0.8651733,1.049558
F6-1,0.000168864,0.038940586,0.5630493,0.8466975
F6-1,0.000392852,0.015567267,0.9338379,1.090412
F6-1,0.000171132,0.07261612,0.5355835,0.8257881
F6-1,0.000403043,0.047002332,0.617981,0.8870388
F6-1,0.000192606,0.032853555,0.920105,1.082365
F6-1,-9.38242E-05,0.038136934,0.6317139,0.8968406
F6-1,0.010855091,0.039465406,0.7003784,0.9443249
F6-1,0.000558763,0.037101326,0.4119873,0.7242641
F6-1,0.00027353,0.029112278,0.7003784,0.9443249
F6-1,2.66406E-08,0.032259015,0.5905151,0.8671027
F6-1,-8.56001E-05,0.043051301,0.4943848,0.7933916
F6-1,-0.000331716,0.039179675,0.5218506,0.8151324
F6-1,0.000247921,0.018913618,0.4669189,0.7710381
F6-1,0.000964174,0.017132188,0.3845215,0.6997056
F6-1,0.000179757,0.022322426,0.3845215,0.6997056
F6-1,0.000108741,0.113865826,2.650452,1.837025
F6-1,7.12604E-05,0.112721057,2.142334,1.651576
F6-1,0.000284464,0.059759549,1.634216,1.44248
F6-1,-0.000144395,0.091923788,0.8514404,1.041195
F6-1,0.000124787,0.104995869,1.400757,1.335477
F6-1,0.000308446,0.099756089,2.114868,1.640955
F6-1,0.000171914,0.11583515,1.263428,1.268324
F6-1,8.22058E-05,0.093625265,2.018738,1.603227
F6-1,-6.24366E-05,0.11151611,0.5081177,0.8043354
F6-1,-2.69198E-05,0.100305718,1.812744,1.519229
F6-1,0.000278866,0.102328334,0.3158569,0.6341621
F6-1,0.000185233,0.129957364,1.235962,1.254462
F6-1,0.000192539,0.106860087,1.730347,1.4843
F6-1,0.000297359,0.091352411,1.208496,1.240445
F6-1,-0.000330649,0.107805833,0.7553101,0.9806582
F6-1,0.000221284,0.12040891,0.2334595,0.5452062
F6-1,-8.85631E-05,0.089201626,1.194763,1.233377
F6-1,0.000163346,0.083660627,1.222229,1.247474
F6-1,-0.00011383,0.106694249,0.5218506,0.8151324
F6-1,6.67851E-05,0.081436384,2.183533,1.667381
F6-1,-0.000236393,0.099904486,0.3158569,0.6341621
F6-1,7.55882E-05,0.07938484,0.6454468,0.9065365
F6-1,-0.00011797,0.090107242,0.8514404,1.041195
F6-1,-0.000109526,0.082880513,1.524353,1.39315
F6-1,0.00026805,0.070247423,0.9613037,1.106332
F6-1,4.63254E-05,0.082701633,0.7553101,0.9806582
F6-1,-6.50652E-05,0.081426718,0.9475708,1.098401
F6-1,-0.000196473,0.093951467,0.617981,0.8870388
F6-1,-0.000337898,0.073186393,0.5218506,0.8151324
F6-1,0.002457931,0.047323312,1.139832,1.20469
F6-1,0.000484266,0.056790251,2.334595,1.724093
F6-1,0.000104243,0.078865982,0.8651733,1.049558
F6-1,0.000198897,0.092488366,0.7827759,0.9983292
F6-1,8.22399E-05,0.101043447,1.304626,1.288837
F6-1,0.000335803,0.069735869,0.617981,0.8870388
F6-1,0.00025601,0.08899822,1.373291,1.322319
F6-1,0.000105114,0.073287609,0.7965088,1.007048
F6-1,0.000194076,0.064306965,1.235962,1.254462
F6-1,0.000190897,0.068666397,1.290894,1.282036
F6-1,-0.000238987,0.06608864,0.7141113,0.953538
F6-1,8.28591E-05,0.047180212,0.8102417,1.015693
F6-1,5.62107E-05,0.06833886,0.7003784,0.9443249
F6-1,0.000118179,0.049868745,1.043701,1.152771
F6-1,-0.000201927,0.064251674,0.7415771,0.9717023
F6-1,0.000516257,0.02700901,0.6866455,0.9350209
F6-1,0.000455754,0.061776887,0.3158569,0.6341621
F6-1,-0.000520564,0.066535031,0.6591797,0.9161297
F6-1,-0.00018837,0.033057956,1.126099,1.197411
F6-1,1.83907E-05,0.051266075,0.617981,0.8870388
F6-1,0.000330922,0.046536479,0.1785278,0.476769
F6-1,-0.000174223,0.031304919,0.453186,0.7596146
F6-1,0.000247682,0.050183621,1.071167,1.167841
F6-1,0.000221819,0.06198621,0.6454468,0.9065365
F6-1,0.000238557,0.049838626,1.222229,1.247474
F6-1,0.000113092,0.047008814,1.702881,1.472472
F6-1,0.000532413,0.04099751,0.8514404,1.041195
F6-1,0.000755815,0.063581463,0.9338379,1.090412
F6-1,-6.52467E-05,0.036746666,0.6454468,0.9065365
F6-1,-0.000226315,0.059429807,0.5767822,0.8569608
F6-1,-0.00010135,0.036549887,1.126099,1.197411
F6-1,0.000226457,0.025258322,0.7141113,0.953538
F6-1,7.04424E-05,0.035009197,0.5767822,0.8569608
F6-1,0.000193105,0.032236855,0.6454468,0.9065365
F6-1,0.000730047,0.012280479,0.5355835,0.8257881
F6-1,9.40038E-05,0.038459236,1.469421,1.367818
F6-1,-4.25457E-06,0.04255986,0.8514404,1.041195
F6-1,0.000314715,0.030404217,0.920105,1.082365
F6-1,0.000847689,0.05602963,0.7278442,0.962663
F6-1,6.29704E-05,0.040020523,0.8789063,1.057855
F6-1,3.87186E-05,0.029417115,0.3982544,0.7120907
F6-1,-0.000923739,0.045808857,0.1922607,0.4947666
F6-1,0.000351671,0.057455726,0.5767822,0.8569608
F6-1,0.000243328,0.045585262,0.7003784,0.9443249
F6-1,0.000519526,0.026681464,0.5905151,0.8671027
F6-1,-7.31059E-05,0.027702588,0.5355835,0.8257881
F6-1,0.000544717,0.044211718,0.4806519,0.7822946
F6-1,-1.42627E-05,0.050487047,1.043701,1.152771
F6-1,-0.000149578,0.01866731,0.5493164,0.8363082
F6-1,5.32784E-05,0.056657034,0.4806519,0.7822946
F6-1,7.91815E-05,0.031204737,0.2746582,0.5913592
F6-1,0.000238657,0.026348491,0.2197266,0.5289277
F6-1,0.000445843,0.026973764,0.4257202,0.7362362
