sample_name,value,version
F4-3,0.000284053,2
F4-3,0.00138231,2
F4-3,0.000628699,2
F4-3,-0.000401774,2
F4-3,0.000420124,2
F4-3,0.000364634,2
F4-3,0.00099709,2
F4-3,0.000195922,2
F4-3,0.000477693,2
F4-4,7.25E-05,2
F4-4,0.000375407,2
F4-4,0.00016325,2
F4-4,0.000267789,2
F4-4,7.85E-05,2
F4-4,0.000382396,2
F4-4,1.64E-05,2
F4-4,2.64E-04,2
F4-4,0.000528049,2
F4-4,-3.35E-05,2
F4-4,2.12E-04,2
F4-4,4.43E-04,2
F4-4,0.000475074,2
F4-4,0.00097637,2
F4-4,-1.85E-05,2
F4-4,0.000236954,2
F4-4,0.00011372,2
F4-4,0.00098126,2
F4-4,0.000666652,2
F4-4,0.0003008,2
F4-4,0.000364007,2
F4-4,0.000267086,2
F4-4,-0.000162179,2
F4-4,-0.000231832,2
F4-4,0.001455749,2
F4-4,1.39E-04,2
F4-4,0.000587485,2
F4-4,0.000388791,2
F4-4,5.11E-05,2
F4-4,7.66E-04,2
F4-4,0.001162522,2
F4-4,0.000368781,2
F4-4,1.22E-04,2
F4-4,-2.58E-05,2
F4-4,3.92E-04,2
F4-4,0.00049557,2
F4-4,-0.000282373,2
F4-4,0.000338617,2
F4-4,5.44E-04,2
F4-4,0.000418054,2
F4-4,0.000398003,2
F4-4,3.78E-04,2
F4-4,-2.35E-05,2
F4-4,0.00035291,2
F4-4,0.000106001,2
F4-4,0.000385145,2
F4-4,0.000465502,2
F4-4,0.000484231,2
F4-4,0.000205669,2
F4-4,1.45E-04,2
F4-4,0.000432364,2
F4-4,2.53E-05,2
F4-4,0.000245344,2
F4-4,8.74E-05,2
F4-4,0.000381344,2
F4-4,8.59E-06,2
F4-4,-1.46E-05,2
F4-4,9.71E-05,2
F4-4,3.53E-04,2
F4-4,0.0006627,2
F4-4,0.000275456,2
F4-4,0.000449053,2
F4-4,4.44E-04,2
F4-4,0.000507398,2
F4-4,0.001000306,2
F4-4,7.81E-05,2
F4-4,5.73E-05,2
F4-4,1.87E-04,2
F4-4,0.000227831,2
F4-4,0.000807714,2
F4-4,0.000461815,2
F4-4,0.000356642,2
F4-4,0.00022085,2
F4-4,6.43E-04,2
F4-4,0.000450499,2
F4-4,7.51E-05,2
F4-4,0.000914275,2
F4-4,0.000166451,2
F4-4,0.000473348,2
F4-4,1.27E-05,2
F4-4,0.000265593,2
F4-4,0.000681493,2
F4-4,0.000603465,2
F4-4,0.000442034,2
F4-4,0.00033347,2
F4-4,0.000374274,2
F4-4,0.000331117,2
F4-4,0.001086294,2
F4-4,5.98E-05,2
F4-4,0.000528489,2
F4-4,5.03E-05,2
F4-4,-1.19E-05,2
F4-4,7.21E-05,2
F4-4,-4.16E-05,2
F4-4,0.000159899,2
F4-4,6.46E-05,2
F4-4,0.000774972,2
F4-4,0.000737133,2
F4-4,0.000325517,2
F4-4,0.000790909,2
F4-4,0.000649226,2
F4-4,0.00062052,2
F4-4,0.000274254,2
F4-4,0.000897394,2
F4-4,0.000537935,2
F4-4,1.49E-05,2
F4-4,0.000197781,2
F4-4,0.00065429,2
F4-4,0.000471428,2
F4-4,-3.13E-04,2
F4-4,0.000119971,2
F4-4,3.00E-04,2
F4-4,0.000473229,2
F4-4,0.000825805,2
F4-4,0.000760165,2
F4-4,0.000558734,2
F4-4,0.001041908,2
F4-4,0.000564787,2
F4-4,0.0002973,2
F4-4,0.000160272,2
F4-4,0.001692797,2
F4-4,7.17E-06,2
F4-4,0.000246627,2
F4-4,-0.000215684,2
F4-4,-0.00013221,2
F4-4,0.000211081,2
F4-4,3.54E-05,2
F4-4,0.019920419,2
F4-4,0.00032406,2
F4-4,9.80E-05,2
F4-4,0.000121913,2
F4-4,0.000460591,2
F4-4,0.000154676,2
F4-4,0.000139294,2
F4-4,9.86E-05,2
F4-4,-9.73E-06,2
F4-4,0.000204742,2
F4-4,0.000779883,2
F4-4,0.000620902,2
F4-4,0.00040254,2
F4-4,0.000546416,2
F4-4,0.000278833,2
F4-4,0.000638202,2
F4-4,0.000345641,2
F4-4,0.000204662,2
F4-4,0.000142409,2
F4-4,0.000272998,2
F4-4,1.58E-06,2
F4-4,0.001031032,2
F4-4,0.000758764,2
F4-4,0.000182405,2
F4-4,0.000210011,2
F4-4,0.000498774,2
F4-4,0.000236681,2
F4-4,0.000607146,2
F4-4,0.000213208,2
F4-4,0.000351242,2
F4-4,0.00028617,2
F4-4,-0.000104528,2
F4-4,0.000206332,2
F4-4,7.09E-05,2
F4-4,0.000482768,2
F4-4,0.001001786,2
F4-4,0.00030093,2
F4-4,0.000216518,2
F4-4,9.65E-05,2
F4-4,0.00057178,2
F4-4,4.38E-05,2
F4-4,5.27E-05,2
F4-4,0.000377496,2
F4-4,-0.000425288,2
F4-4,-9.98E-05,2
F4-4,-0.000276247,2
F4-4,8.10E-05,2
F4-4,0.000567899,2
F4-4,7.23E-05,2
F4-4,0.000121009,2
F4-4,0.00073784,2
F4-4,0.000115306,2
F4-4,-5.99E-05,2
F4-4,0.000112676,2
F4-4,0.000199082,2
F4-4,0.000712229,2
F4-4,0.000686224,2
F4-4,0.000660146,2
F4-4,0.000328785,2
F4-4,0.001010098,2
F4-4,0.000353938,2
F4-4,0.000978675,2
F4-4,0.00048029,2
F4-4,0.000267893,2
F4-4,0.000385927,2
F4-4,5.25E-05,2
F4-4,0.000420619,2
F4-4,0.000350034,2
F4-4,0.000152617,2
F4-4,0.000468871,2
F4-4,0.000228503,2
F4-4,0.000751118,2
F4-4,0.000222133,2
F4-4,0.000318325,2
F4-4,0.000149785,2
F4-4,0.000316117,2
F4-4,0.000305441,2
F4-4,0.000446277,2
F4-4,0.000101444,2
F4-4,1.98E-05,2
F4-4,7.05E-05,2
F4-4,0.000507552,2
F4-4,2.40E-04,2
F4-4,0.000412637,2
F4-4,-0.00015772,2
F4-4,0.000485803,2
F4-4,0.000283272,2
F4-4,0.000347324,2
F4-4,0.000387309,2
F4-4,0.000147574,2
F4-4,0.000247727,2
F4-4,0.000164034,2
F4-4,0.000398786,2
F4-4,0.000290085,2
F4-4,0.00049915,2
F4-4,1.86E-05,2
F4-4,0.000468862,2
F4-4,-0.00010691,2
F4-4,5.09E-05,2
F4-4,0.000432493,2
F4-4,0.000540023,2
F4-4,0.000471762,2
F4-4,0.00062901,2
F4-4,0.000800548,2
F4-4,9.29E-07,2
F4-4,0.000114399,2
F4-4,0.000263527,2
F4-4,0.000214411,2
F4-4,0.000141408,2
F4-4,0.000281852,2
F4-4,1.21E-04,2
F4-4,0.000148732,2
F4-4,0.000492759,2
F4-4,-1.77E-05,2
F4-4,0.000640283,2
F4-4,0.000188102,2
F4-4,0.000146071,2
F4-4,0.000177719,2
F4-4,0.000401253,2
F4-4,0.000215986,2
F4-4,-1.00E-04,2
F4-4,0.000797548,2
F4-4,0.000207832,2
F4-4,8.85E-05,2
F4-4,-3.76E-06,2
F4-4,0.000164247,2
F4-4,-5.54E-05,2
F4-4,0.000378882,2
F4-4,0.000247765,2
F4-4,2.96E-06,2
F4-4,0.000554957,2
F4-4,0.000284833,2
F4-4,0.000446275,2
F4-4,6.58E-04,2
F4-4,-0.000342953,2
F4-4,0.000404093,2
F4-4,3.25E-04,2
F4-4,4.17E-04,2
F4-4,0.000321137,2
F4-4,0.000456764,2
F4-4,0.000378205,2
F4-4,0.0007066,2
F4-4,0.000244813,2
F4-4,0.006726858,2
F4-4,0.000199756,2
F4-4,8.35E-05,2
F4-4,0.000160942,2
F4-4,0.00017645,2
F4-4,0.000235675,2
F4-4,0.000261857,2
F4-4,0.000260167,2
F4-4,0.000809003,2
F4-4,0.008478071,2
F4-4,-3.10E-05,2
F4-4,0.000357157,2
F4-4,-2.12E-05,2
F4-4,0.000154852,2
F4-4,2.66E-05,2
F4-4,0.000346775,2
F4-4,0.000280074,2
F4-4,3.56E-04,2
F4-4,2.65E-04,2
F4-4,0.000247502,2
F4-4,0.00065407,2
F4-4,0.00043766,2
F4-4,0.000622357,2
F4-4,0.000493002,2
F4-4,0.000204252,2
F4-4,0.000187014,2
F4-4,-1.47E-05,2
F4-4,0.000464291,2
F4-4,2.82E-05,2
F4-4,0.000278329,2
F4-4,0.000102291,2
F4-4,0.000310072,2
F4-4,0.001045548,2
F4-4,0.000303647,2
F4-4,0.000293392,2
F4-4,0.000121564,2
F4-4,0.000298634,2
F4-4,0.000353366,2
F4-4,0.000295792,2
F4-4,0.000114778,2
F4-4,5.45E-05,2
F4-4,-9.04E-05,2
F4-4,0.000192942,2
F4-4,-6.14E-05,2
F4-4,0.000261085,2
F4-4,0.000470069,2
F4-4,0.000332128,2
F4-4,-9.05E-05,2
F4-4,0.000425133,2
F4-4,0.000101675,2
F4-4,0.000414742,2
F4-4,8.65E-05,2
F4-4,0.000341472,2
F4-4,0.000129624,2
F4-4,0.000198806,2
F4-4,0.000598119,2
F4-4,0.000229534,2
F4-4,0.000451872,2
F4-4,0.000275278,2
F4-4,0.000203343,2
F4-4,6.52E-05,2
F4-4,0.000558538,2
F4-4,0.000415143,2
F4-4,0.000395989,2
F4-4,0.00015609,2
F4-4,0.000166224,2
F4-4,0.000340025,2
F4-4,0.000439119,2
F4-4,5.66E-05,2
F4-4,-0.00021281,2
F4-4,0.000392688,2
F4-4,0.000304533,2
F4-4,0.000899568,2
F4-4,0.000396111,2
F4-4,0.000158871,2
F4-4,-3.63E-05,2
F4-4,7.40E-05,2
F4-4,0.000421289,2
F4-4,0.00011938,2
F4-4,0.000163579,2
F4-4,-0.000221494,2
F4-4,-2.98E-07,2
F4-4,0.000678564,2
F4-4,0.000988535,2
F4-4,0.000504697,2
F4-4,0.001431704,2
F4-4,-4.95E-05,2
F4-4,-5.39E-05,2
F4-4,0.000386806,2
F4-4,0.000429184,2
F4-4,0.000166981,2
F4-4,0.000122486,2
F4-4,-0.000156733,2
F4-4,0.00015888,2
F4-4,0.000187148,2
F4-4,0.00083375,2
F4-4,0.000267788,2
F4-4,0.000466079,2
F4-4,0.000636913,2
F4-4,0.000581918,2
F4-4,0.00119927,2
F4-4,-0.000111267,2
F4-4,0.000657076,2
F4-4,0.00062361,2
F4-4,0.000389422,2
F4-4,0.000393984,2
F4-4,2.75E-04,2
F4-4,0.000506021,2
F4-4,0.000408244,2
F4-4,-1.22E-06,2
F4-4,0.000387022,2
F4-4,0.000516691,2
F4-4,-5.69E-05,2
F4-4,0.000337995,2
F4-4,0.000739408,2
F4-4,-8.79E-05,2
F4-4,0.000644386,2
F4-4,0.0001002,2
F4-4,0.000589403,2
F4-4,0.000570377,2
F4-4,0.000178849,2
F4-4,0.00042273,2
F4-4,0.000615926,2
F4-4,0.000216889,2
F4-4,0.000547713,2
F4-4,0.000147913,2
F4-4,0.000367296,2
F4-4,5.47E-04,2
F4-4,7.97E-05,2
F4-4,0.000116447,2
F4-4,0.000262466,2
F4-4,0.000384439,2
F4-4,-9.46E-06,2
F4-4,-2.26E-05,2
F4-4,6.35E-05,2
F4-4,0.000194506,2
F4-4,0.000436523,2
F4-4,0.000448249,2
F4-4,-5.30E-06,2
F4-4,-0.000229558,2
F4-4,0.00027229,2
F4-4,0.000631544,2
F4-4,0.000312489,2
F4-4,0.00023684,2
F4-4,-9.88E-05,2
F4-4,0.000763478,2
F4-4,0.000830241,2
F4-4,-3.12E-05,2
F4-4,0.000899393,2
F4-4,-5.97E-05,2
F4-4,0.000893217,2
F4-4,0.000343317,2
F4-4,0.000180458,2
F4-4,-3.37E-05,2
F4-4,0.000575745,2
F4-4,0.000691953,2
F4-4,1.08E-04,2
F4-4,0.000415319,2
F4-4,0.000244833,2
F4-4,1.15E-05,2
F4-4,-0.000120294,2
F4-4,-5.54E-05,2
F4-4,0.000418351,2
F4-4,5.13E-04,2
F4-4,0.000799349,2
F4-4,-0.000190452,2
F4-4,0.000390101,2
F4-4,0.000237076,2
F4-4,0.000158374,2
F4-4,2.22E-04,2
F4-4,3.69E-04,2
F4-4,0.000111858,2
F4-4,4.20E-05,2
F4-4,0.000562971,2
F4-4,0.000125271,2
F4-4,8.77E-05,2
F4-4,0.000523656,2
F4-4,0.000189918,2
F4-4,0.000505503,2
F4-4,0.000366975,2
F4-4,0.000313363,2
F4-4,0.00025415,2
F4-4,0.000739609,2
F4-4,-0.000151729,2
F4-4,-0.000197149,2
F4-4,8.75E-05,2
F4-4,0.000444065,2
F4-4,0.00019503,2
F4-4,0.000178573,2
F4-4,0.00021148,2
F4-4,0.00036694,2
F4-4,0.000267912,2
F4-4,7.34E-05,2
F4-4,0.00043408,2
F4-4,-7.75E-05,2
F4-4,0.000265197,2
F4-4,0.000411512,2
F4-4,0.00018578,2
F4-4,0.000995556,2
F4-4,0.000186193,2
F4-4,0.000194836,2
F4-4,0.000253546,2
F4-4,0.000398088,2
F4-4,0.000151495,2
F4-4,3.89E-05,2
F4-4,0.000658713,2
F4-4,-0.000106883,2
F4-4,-5.80E-05,2
