isotope,distance,treatment,value
n,inner,Devosia,0.001004689
n,inner,Devosia,0.000584388
n,inner,Devosia,0.00084478
n,inner,Devosia,0.00139303
n,inner,Devosia,0.000267317
n,inner,Devosia,0.001312865
n,inner,Devosia,0.000954481
n,inner,Devosia,0.000321336
n,inner,Devosia,0.000431668
n,inner,Devosia,0.000312845
n,inner,Devosia,0.000886785
n,inner,Devosia,0.001351486
n,inner,Devosia,0.0009971
n,inner,Devosia,0.001032
n,inner,Devosia,0.001115301
n,inner,Devosia,0.000691016
n,inner,Devosia,0.000183191
n,inner,Devosia,7.80413E-05
n,inner,Devosia,8.90838E-05
n,inner,Devosia,0.000275527
n,inner,Devosia,-0.000347361
n,inner,Devosia,0.000369107
n,inner,Devosia,0.000447365
n,inner,Devosia,-0.000221844
n,inner,Devosia,0.000190854
n,inner,Devosia,-0.00014923
n,inner,Devosia,3.88928E-05
n,inner,Devosia,0.000183096
n,inner,Devosia,1.95851E-05
n,inner,Devosia,0.000304315
n,inner,Devosia,-4.79077E-05
n,inner,Devosia,0.000148326
n,inner,Devosia,-6.5694E-05
n,inner,Devosia,-4.47374E-05
n,inner,Devosia,0.000717317
n,inner,Devosia,4.10122E-05
n,inner,Marinobacter,-0.000223966
n,inner,Marinobacter,0.000892393
n,inner,Marinobacter,0.001124942
n,inner,Marinobacter,-3.80719E-05
n,inner,Marinobacter,0.000315081
n,inner,Marinobacter,0.000223791
n,inner,Marinobacter,0.000135936
n,inner,Marinobacter,0.000339976
n,inner,Marinobacter,0.000359672
n,inner,Marinobacter,-7.45452E-05
n,inner,Marinobacter,-0.000102029
n,inner,Marinobacter,8.99366E-06
n,inner,Marinobacter,0.000144626
n,inner,Marinobacter,0.000408287
n,inner,Marinobacter,0.008602485
n,inner,Marinobacter,0.000381945
n,inner,Marinobacter,0.000473055
n,inner,Marinobacter,0.000618843
n,inner,Marinobacter,0.000388439
n,inner,Marinobacter,1.58414E-05
n,inner,Marinobacter,0.000168864
n,inner,Marinobacter,0.000392852
n,inner,Marinobacter,0.000171132
n,inner,Marinobacter,0.000403043
n,inner,Marinobacter,0.000192606
n,inner,Marinobacter,-9.38242E-05
n,inner,Marinobacter,0.010855091
n,inner,Marinobacter,0.000558763
n,inner,Marinobacter,0.00027353
n,inner,Marinobacter,2.66406E-08
n,inner,Marinobacter,-8.56001E-05
n,inner,Marinobacter,-0.000331716
n,inner,Marinobacter,0.000247921
n,inner,Marinobacter,0.000964174
n,inner,Marinobacter,0.000179757
n,inner,Marinobacter,0.000108741
n,inner,Marinobacter,7.12604E-05
n,inner,Marinobacter,0.000284464
n,inner,Marinobacter,-0.000144395
n,inner,Marinobacter,0.000124787
n,inner,Marinobacter,0.000308446
n,inner,Marinobacter,0.000171914
n,inner,Marinobacter,8.22058E-05
n,inner,Marinobacter,-6.24366E-05
n,inner,Marinobacter,-2.69198E-05
n,inner,Marinobacter,0.000278866
n,inner,Marinobacter,0.000185233
n,inner,Marinobacter,0.000192539
n,inner,Marinobacter,0.000297359
n,inner,Marinobacter,-0.000330649
n,inner,Marinobacter,0.000221284
n,inner,Marinobacter,-8.85631E-05
n,inner,Marinobacter,0.000163346
n,inner,Marinobacter,-0.00011383
n,inner,Marinobacter,6.67851E-05
n,inner,Marinobacter,-0.000236393
n,inner,Marinobacter,7.55882E-05
n,inner,Marinobacter,-0.00011797
n,inner,Marinobacter,-0.000109526
n,inner,Marinobacter,0.00026805
n,inner,Marinobacter,4.63254E-05
n,inner,Marinobacter,-6.50652E-05
n,inner,Marinobacter,-0.000196473
n,inner,Marinobacter,-0.000337898
n,inner,Marinobacter,0.002457931
n,inner,Marinobacter,0.000484266
n,inner,Marinobacter,0.000104243
n,inner,Marinobacter,0.000198897
n,inner,Marinobacter,8.22399E-05
n,inner,Marinobacter,0.000335803
n,inner,Marinobacter,0.00025601
n,inner,Marinobacter,0.000105114
n,inner,Marinobacter,0.000194076
n,inner,Marinobacter,0.000190897
n,inner,Marinobacter,-0.000238987
n,inner,Marinobacter,8.28591E-05
n,inner,Marinobacter,5.62107E-05
n,inner,Marinobacter,0.000118179
n,inner,Marinobacter,-0.000201927
n,inner,Marinobacter,0.000516257
n,inner,Marinobacter,0.000455754
n,inner,Marinobacter,-0.000520564
n,inner,Marinobacter,-0.00018837
n,inner,Marinobacter,1.83907E-05
n,inner,Marinobacter,0.000330922
n,inner,Marinobacter,-0.000174223
n,inner,Marinobacter,0.000247682
n,inner,Marinobacter,0.000221819
n,inner,Marinobacter,0.000238557
n,inner,Marinobacter,0.000113092
n,inner,Marinobacter,0.000532413
n,inner,Marinobacter,0.000755815
n,inner,Marinobacter,-6.52467E-05
n,inner,Marinobacter,-0.000226315
n,inner,Marinobacter,-0.00010135
n,inner,Marinobacter,0.000226457
n,inner,Marinobacter,7.04424E-05
n,inner,Marinobacter,0.000193105
n,inner,Marinobacter,0.000730047
n,inner,Marinobacter,9.40038E-05
n,inner,Marinobacter,-4.25457E-06
n,inner,Marinobacter,0.000314715
n,inner,Marinobacter,0.000847689
n,inner,Marinobacter,6.29704E-05
n,inner,Marinobacter,3.87186E-05
n,inner,Marinobacter,-0.000923739
n,inner,Marinobacter,0.000351671
n,inner,Marinobacter,0.000243328
n,inner,Marinobacter,0.000519526
n,inner,Marinobacter,-7.31059E-05
n,inner,Marinobacter,0.000544717
n,inner,Marinobacter,-1.42627E-05
n,inner,Marinobacter,-0.000149578
n,inner,Marinobacter,5.32784E-05
n,inner,Marinobacter,7.91815E-05
n,inner,Marinobacter,0.000238657
n,inner,Marinobacter,0.000445843
n,inner,Marinobacter,0.000172418
n,inner,Marinobacter,0.000894476
n,inner,Marinobacter,0.000590329
n,inner,Marinobacter,0.00012817
n,inner,Marinobacter,0.00050322
n,inner,Marinobacter,0.000897283
n,inner,Marinobacter,0.000646532
n,inner,Marinobacter,0.00106087
n,inner,Marinobacter,0.000778167
n,inner,Marinobacter,0.001118245
n,inner,Marinobacter,0.001456558
n,inner,Marinobacter,0.000955745
n,inner,Marinobacter,0.000534986
n,inner,Marinobacter,0.001129424
n,inner,Marinobacter,0.000561861
n,inner,Marinobacter,0.001312715
n,inner,Marinobacter,0.000314944
n,inner,Marinobacter,0.000614443
n,inner,Marinobacter,0.001304012
n,inner,Marinobacter,0.000611915
n,inner,Marinobacter,0.0008786
n,inner,Marinobacter,0.000839627
n,inner,Marinobacter,0.001193092
n,inner,Marinobacter,0.001094911
n,inner,Marinobacter,0.000862764
n,inner,Marinobacter,0.0008826
n,inner,Marinobacter,0.001024888
n,inner,Marinobacter,0.000821924
n,inner,Marinobacter,-0.000112063
n,inner,Marinobacter,0.001095556
n,inner,Marinobacter,0.000950644
n,inner,Marinobacter,0.000205978
n,inner,Marinobacter,0.001488898
n,inner,Marinobacter,0.00071461
n,inner,Marinobacter,0.000514466
n,inner,Marinobacter,0.001322817
n,inner,Marinobacter,0.001189464
n,inner,Marinobacter,0.000860989
n,inner,Marinobacter,0.000827783
n,inner,Marinobacter,0.000244399
n,inner,Marinobacter,0.000458297
n,inner,Marinobacter,0.000474253
n,inner,Marinobacter,0.000181097
n,inner,Marinobacter,0.000199055
n,inner,Marinobacter,9.39714E-05
n,inner,Marinobacter,-4.53673E-05
n,inner,Marinobacter,5.94567E-05
n,inner,Marinobacter,1.54825E-05
n,inner,Marinobacter,0.000115087
n,inner,Marinobacter,3.69563E-05
n,inner,Marinobacter,0.000262751
n,inner,Marinobacter,9.33746E-05
n,inner,Marinobacter,5.78212E-05
n,inner,Marinobacter,0.000245784
n,inner,Marinobacter,-0.000322463
n,inner,Marinobacter,-7.8715E-05
n,inner,Marinobacter,-2.33425E-05
n,inner,Marinobacter,-9.20208E-05
n,inner,Marinobacter,0.000214547
n,inner,Marinobacter,0.000193925
n,inner,Marinobacter,0.00020101
n,inner,Marinobacter,5.10821E-05
n,inner,Marinobacter,4.83017E-05
n,inner,Marinobacter,0.000197552
n,inner,Marinobacter,0.000297748
n,inner,Marinobacter,-2.97653E-05
n,inner,Marinobacter,-0.000126105
n,inner,Marinobacter,0.000225224
n,inner,Marinobacter,0.00017338
n,inner,Marinobacter,-1.4574E-07
n,inner,Marinobacter,3.55452E-05
n,inner,Marinobacter,4.55405E-05
n,inner,Marinobacter,-2.00329E-05
n,inner,Marinobacter,0.000226006
n,inner,Marinobacter,0.000169109
n,inner,Marinobacter,-2.34762E-06
n,inner,Marinobacter,-2.33139E-06
n,inner,Marinobacter,0.000315869
n,inner,Marinobacter,-1.06392E-05
n,inner,Marinobacter,0.00019594
n,inner,Marinobacter,2.87561E-06
n,inner,Marinobacter,0.00024641
n,inner,Marinobacter,0.00027258
n,inner,Marinobacter,3.49148E-05
n,inner,Marinobacter,4.78109E-05
n,inner,Marinobacter,-4.00974E-05
n,inner,Marinobacter,-5.91758E-05
n,inner,Marinobacter,0.000170129
n,inner,Marinobacter,-0.000116971
n,inner,Marinobacter,0.000240573
n,inner,Marinobacter,7.07284E-05
n,inner,Marinobacter,0.000258874
n,inner,Marinobacter,0.000446082
n,inner,Marinobacter,0.000225569
n,inner,Marinobacter,5.93462E-05
n,inner,Marinobacter,0.000194534
n,inner,Marinobacter,-0.000152672
n,inner,Marinobacter,0.000109014
n,inner,Marinobacter,6.00201E-05
n,inner,Marinobacter,0.000371707
n,inner,Marinobacter,1.39964E-05
n,inner,Marinobacter,4.19938E-05
n,inner,Marinobacter,0.000366154
n,inner,Marinobacter,2.27834E-05
n,inner,Marinobacter,0.000176188
n,inner,Marinobacter,1.31923E-06
n,inner,Marinobacter,8.24997E-05
n,inner,Marinobacter,-2.92171E-05
n,inner,Marinobacter,4.08478E-05
n,inner,Marinobacter,-0.000144112
n,inner,Marinobacter,7.42905E-05
n,inner,Marinobacter,0.000123515
n,inner,Marinobacter,-4.59392E-06
n,inner,Marinobacter,0.000272501
n,inner,Marinobacter,0.000269109
n,inner,Marinobacter,0.000171016
n,inner,Marinobacter,0.000445119
n,inner,Marinobacter,0.00033834
n,inner,Marinobacter,0.000352061
n,inner,Marinobacter,1.44887E-05
n,inner,Marinobacter,0.000125651
n,inner,Marinobacter,8.91422E-05
n,inner,Marinobacter,-8.32018E-05
n,inner,Marinobacter,-8.29145E-05
n,inner,Marinobacter,7.42078E-05
n,inner,Marinobacter,0.000155479
n,inner,Marinobacter,0.000263462
n,inner,Marinobacter,8.83536E-05
n,inner,Marinobacter,0.000140529
n,inner,Marinobacter,0.000104956
n,inner,Marinobacter,0.000142622
n,inner,Marinobacter,0.000344792
n,inner,Marinobacter,-6.99168E-06
n,inner,Marinobacter,8.0645E-05
n,inner,Marinobacter,1.40176E-06
n,inner,Marinobacter,7.40733E-05
n,inner,Marinobacter,0.000209172
n,inner,Marinobacter,-7.94642E-05
n,inner,Marinobacter,0.000480601
n,inner,Marinobacter,0.00016819
n,inner,Marinobacter,0.000169708
n,inner,Marinobacter,0.000126048
n,inner,Marinobacter,0.000140269
n,inner,Marinobacter,-0.000207554
n,inner,Marinobacter,0.000219188
n,inner,Marinobacter,-0.000142399
n,inner,Marinobacter,1.97833E-05
n,inner,Marinobacter,0.000226253
n,inner,Marinobacter,-4.66828E-05
n,inner,Marinobacter,-7.77689E-05
n,inner,Marinobacter,-0.000289863
n,inner,Marinobacter,7.60248E-05
n,inner,Marinobacter,0.000132717
n,inner,Marinobacter,-0.000610746
n,inner,Marinobacter,0.000334752
n,inner,Marinobacter,0.000245369
n,inner,Marinobacter,0.000423083
n,inner,Marinobacter,0.000244755
n,inner,Marinobacter,-8.65279E-05
n,inner,Marinobacter,0.000235285
n,inner,Marinobacter,0.000309786
n,inner,Marinobacter,0.000167424
n,inner,Marinobacter,0.000422929
n,inner,Marinobacter,0.00027415
n,inner,Marinobacter,-2.092E-06
n,inner,Marinobacter,-0.00010977
n,inner,Marinobacter,-1.31701E-05
n,inner,Marinobacter,0.000333322
n,inner,Marinobacter,-0.000182731
n,inner,Marinobacter,0.000287525
n,inner,Marinobacter,-9.63555E-05
n,inner,Marinobacter,-0.000121179
n,inner,Marinobacter,0.000280122
n,inner,Marinobacter,0.000518055
n,inner,Marinobacter,0.000277592
n,inner,Marinobacter,0.000520499
n,inner,Marinobacter,-6.71498E-05
n,inner,Marinobacter,-0.000111136
n,inner,Marinobacter,0.000259696
n,inner,Marinobacter,-3.88182E-05
n,inner,Marinobacter,0.000604682
n,inner,Marinobacter,-0.000209951
n,inner,Marinobacter,0.000187638
n,inner,Marinobacter,-0.000138919
n,inner,Marinobacter,0.000156809
n,inner,Marinobacter,0.000254957
n,inner,Marinobacter,0.000194985
n,inner,Marinobacter,0.000268307
n,inner,Marinobacter,1.00733E-05
n,inner,Marinobacter,-5.82843E-05
n,inner,Marinobacter,0.000515424
n,inner,Marinobacter,-0.000180871
n,inner,Marinobacter,-0.000187378
n,inner,Marinobacter,0.00038079
n,inner,Marinobacter,0.000539652
n,inner,Marinobacter,0.000345011
n,inner,Marinobacter,0.000207891
n,inner,Marinobacter,-0.000183324
n,inner,Marinobacter,0.000188799
n,inner,Marinobacter,0.000627358
n,inner,Marinobacter,0.000109513
n,inner,Marinobacter,6.51063E-05
n,inner,Marinobacter,0.000225332
n,inner,Marinobacter,-8.18601E-05
n,inner,Marinobacter,0.000331316
n,inner,Marinobacter,5.03451E-05
n,inner,Marinobacter,0.000196733
n,inner,Marinobacter,-6.48753E-05
n,inner,Marinobacter,0.000434313
n,inner,Marinobacter,-0.000118806
n,inner,Marinobacter,4.70275E-06
n,inner,Marinobacter,-0.000228041
n,inner,Marinobacter,0.00024476
n,inner,Marinobacter,0.000318688
n,inner,Marinobacter,0.000192091
n,inner,Marinobacter,0.000131409
n,inner,Marinobacter,0.000459571
n,inner,Marinobacter,-0.000137926
n,inner,Marinobacter,0.00013561
n,inner,Marinobacter,0.000152066
n,inner,Marinobacter,0.000417607
n,inner,Marinobacter,0.000259452
n,inner,Marinobacter,-9.725E-06
n,inner,Marinobacter,0.000278698
n,inner,Marinobacter,0.00085223
n,inner,Marinobacter,1.24722E-05
n,inner,Marinobacter,9.1936E-05
n,inner,Marinobacter,-0.000107839
n,inner,Marinobacter,0.000303324
n,inner,Marinobacter,1.6013E-05
n,inner,Marinobacter,0.000197879
n,inner,Marinobacter,0.000204683
n,inner,Marinobacter,0.000122947
n,inner,Marinobacter,4.58356E-05
n,inner,Marinobacter,0.000211703
n,inner,Marinobacter,0.000147965
n,inner,Marinobacter,0.000425795
n,inner,Marinobacter,-2.55477E-05
n,inner,Marinobacter,0.000108111
n,inner,Marinobacter,0.000224253
n,inner,Marinobacter,0.000140639
n,inner,Marinobacter,0.000243949
n,inner,Marinobacter,0.000216909
n,inner,Marinobacter,0.000170168
n,inner,Marinobacter,4.68698E-05
n,inner,Marinobacter,0.000178283
n,inner,Marinobacter,0.00014774
n,inner,Marinobacter,0.000227741
n,inner,Marinobacter,-2.89815E-05
n,inner,Marinobacter,6.10904E-05
n,inner,Marinobacter,0.000403598
n,inner,Marinobacter,0.000175954
n,inner,Marinobacter,0.000146986
n,inner,Marinobacter,0.000164327
n,inner,Marinobacter,0.000355563
n,inner,Marinobacter,0.000296789
n,inner,Marinobacter,-6.4405E-06
n,inner,Marinobacter,0.000116108
n,inner,Marinobacter,5.34014E-05
n,inner,Marinobacter,-3.12228E-05
n,inner,Marinobacter,-0.000262378
n,inner,Marinobacter,0.000269415
n,inner,Marinobacter,0.000142124
n,inner,Marinobacter,1.47813E-05
n,inner,Marinobacter,5.55487E-05
n,inner,Marinobacter,0.000182464
n,inner,Marinobacter,0.000287175
n,inner,Marinobacter,0.00021632
n,inner,Marinobacter,4.7989E-05
n,inner,Marinobacter,2.88412E-06
n,inner,Marinobacter,-0.000103734
n,inner,Marinobacter,1.97619E-05
n,inner,Marinobacter,0.000188754
n,inner,Marinobacter,-8.24226E-05
n,inner,Marinobacter,-0.000222095
n,inner,Marinobacter,0.000253404
n,inner,Marinobacter,0.000401949
n,inner,Marinobacter,0.000368796
n,inner,Marinobacter,0.000101665
n,inner,Marinobacter,-9.57783E-05
n,inner,Marinobacter,0.000348205
n,inner,Marinobacter,0.000114318
n,inner,Marinobacter,7.25265E-05
n,inner,Marinobacter,0.000373968
n,inner,Marinobacter,0.000259452
n,inner,Marinobacter,0.00053414
n,inner,Marinobacter,0.0002118
n,inner,Marinobacter,0.000233063
n,inner,Marinobacter,0.000168594
n,inner,Marinobacter,5.61182E-05
n,inner,Marinobacter,-0.00015271
n,inner,Marinobacter,0.000222607
n,inner,Marinobacter,0.000225694
n,inner,Marinobacter,-9.53364E-05
n,inner,Marinobacter,0.000225166
n,inner,Marinobacter,0.000207476
n,inner,Marinobacter,3.09132E-05
n,inner,Marinobacter,0.000204672
n,inner,Marinobacter,8.34685E-05
n,inner,Marinobacter,0.000339874
n,inner,Marinobacter,0.000557624
n,inner,Marinobacter,0.000429251
n,inner,Marinobacter,0.000175163
n,inner,Marinobacter,0.000243705
n,inner,Marinobacter,0.000534491
n,inner,Marinobacter,0.000286147
n,inner,Marinobacter,0.000606043
n,inner,Marinobacter,-5.76118E-05
n,inner,Marinobacter,0.000149727
n,inner,Marinobacter,0.000102564
n,inner,Marinobacter,0.000260615
n,inner,Marinobacter,0.000357356
n,inner,Marinobacter,0.000151342
n,inner,Marinobacter,0.000182204
n,inner,Marinobacter,0.000362995
n,inner,Marinobacter,0.000527842
n,inner,Marinobacter,0.000390929
n,inner,Marinobacter,0.000453053
n,inner,Marinobacter,0.000321011
n,inner,Marinobacter,8.7476E-06
n,inner,Marinobacter,0.000491045
n,inner,Marinobacter,9.57002E-05
n,inner,Marinobacter,7.47605E-05
n,inner,Marinobacter,0.00037549
n,inner,Marinobacter,0.000621774
n,inner,Marinobacter,0.000121349
n,inner,Marinobacter,-6.70329E-06
n,inner,Marinobacter,0.000271877
n,inner,Marinobacter,0.000298668
n,inner,Marinobacter,0.000474678
n,inner,Marinobacter,0.000331147
n,inner,Marinobacter,0.000161469
n,inner,Marinobacter,0.000574655
n,inner,Marinobacter,0.000871347
n,inner,Marinobacter,0.000114615
n,inner,Marinobacter,0.000388242
n,inner,Marinobacter,7.48851E-05
n,inner,Marinobacter,0.000667995
n,inner,Marinobacter,0.000422593
n,inner,Marinobacter,0.0004281
n,inner,Marinobacter,0.000322022
n,inner,Marinobacter,0.000269907
n,inner,Marinobacter,0.000652299
n,inner,Marinobacter,0.001117415
n,inner,Marinobacter,0.003225274
n,inner,Marinobacter,0.000309066
n,inner,Marinobacter,0.000351159
n,inner,Marinobacter,0.000450832
n,inner,Marinobacter,0.000607025
n,inner,Marinobacter,0.000986834
n,inner,Marinobacter,0.00085414
n,inner,Marinobacter,-4.75091E-05
n,inner,Marinobacter,0.000230006
n,inner,Marinobacter,0.000782106
n,inner,Marinobacter,0.000754407
n,inner,Marinobacter,0.00144431
n,inner,Marinobacter,0.00133805
n,inner,Marinobacter,0.000933093
n,inner,Marinobacter,0.001142617
n,inner,Marinobacter,0.000753073
n,inner,Marinobacter,0.00049278
n,inner,Marinobacter,0.001322836
n,inner,Marinobacter,0.000826786
n,inner,Marinobacter,0.000600947
n,inner,Marinobacter,0.001143922
n,inner,Marinobacter,0.00146803
n,inner,Marinobacter,0.004069359
n,inner,Marinobacter,0.002700685
n,inner,Marinobacter,0.000974533
n,inner,Marinobacter,0.003104103
n,inner,Marinobacter,0.001755945
n,inner,Marinobacter,0.000693535
n,inner,Marinobacter,-0.000239163
n,inner,Marinobacter,0.000611831
n,inner,Marinobacter,-0.000469006
n,inner,Marinobacter,0.001084513
n,inner,Marinobacter,0.001061015
n,inner,Marinobacter,0.001745093
n,inner,Marinobacter,0.003139294
n,inner,Marinobacter,0.003501288
n,inner,Marinobacter,0.003767462
n,inner,Marinobacter,0.006198198
n,inner,Marinobacter,0.003792276
n,inner,Marinobacter,0.001707941
n,inner,Marinobacter,0.000991257
n,inner,Marinobacter,0.000715133
n,inner,Marinobacter,-0.000120295
n,inner,Marinobacter,0.001039285
n,inner,Marinobacter,0.000618045
n,inner,Marinobacter,0.000487503
n,inner,Marinobacter,-0.000134981
n,inner,Marinobacter,0.001065626
